address,location,filepath,vulnerability,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0x4e06e4ef5a1ff9bbbbce7ee0f4f0fcc77d7624cf.sol,612.0,/bdata2/sc/dataset/mainnet_bytecode/0x4e06e4ef5a1ff9bbbbce7ee0f4f0fcc77d7624cf.rt.hex,UnsecuredValueSend,v0.4.23,SWC-105
/bdata2/sc/dataset/mainnet/0xbc1869a652f68260428b382fd06c96196d92d02d.sol,291.0,/bdata2/sc/dataset/mainnet_bytecode/0xbc1869a652f68260428b382fd06c96196d92d02d.rt.hex,UnsecuredValueSend,v0.4.23,SWC-105
/bdata2/sc/dataset/mainnet/0x96f3e4086575e2b9d76ab5b1871a94b8b3a08d39.sol,262.0,/bdata2/sc/dataset/mainnet_bytecode/0x96f3e4086575e2b9d76ab5b1871a94b8b3a08d39.rt.hex,UnsecuredValueSend,v0.4.23,SWC-105
/bdata2/sc/dataset/mainnet/0x0a97094c19295E320D5121d72139A150021a2702.sol,110.0,/bdata2/sc/dataset/mainnet_bytecode/0x0a97094c19295E320D5121d72139A150021a2702.rt.hex,UnsecuredValueSend,v0.4.25,SWC-105
/bdata2/sc/dataset/mainnet/0xd7293f80c77fec2abaeed126cf33cacc49e80c3c.sol,444.0,/bdata2/sc/dataset/mainnet_bytecode/0xd7293f80c77fec2abaeed126cf33cacc49e80c3c.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xd7293f80c77fec2abaeed126cf33cacc49e80c3c.sol,438.0,/bdata2/sc/dataset/mainnet_bytecode/0xd7293f80c77fec2abaeed126cf33cacc49e80c3c.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xd7293f80c77fec2abaeed126cf33cacc49e80c3c.sol,682.0,/bdata2/sc/dataset/mainnet_bytecode/0xd7293f80c77fec2abaeed126cf33cacc49e80c3c.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xd7293f80c77fec2abaeed126cf33cacc49e80c3c.sol,611.0,/bdata2/sc/dataset/mainnet_bytecode/0xd7293f80c77fec2abaeed126cf33cacc49e80c3c.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xf750092e2339fc64bd2c97a3d6cd74d019a95f94.sol,444.0,/bdata2/sc/dataset/mainnet_bytecode/0xf750092e2339fc64bd2c97a3d6cd74d019a95f94.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xf750092e2339fc64bd2c97a3d6cd74d019a95f94.sol,438.0,/bdata2/sc/dataset/mainnet_bytecode/0xf750092e2339fc64bd2c97a3d6cd74d019a95f94.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xf750092e2339fc64bd2c97a3d6cd74d019a95f94.sol,683.0,/bdata2/sc/dataset/mainnet_bytecode/0xf750092e2339fc64bd2c97a3d6cd74d019a95f94.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0xf750092e2339fc64bd2c97a3d6cd74d019a95f94.sol,612.0,/bdata2/sc/dataset/mainnet_bytecode/0xf750092e2339fc64bd2c97a3d6cd74d019a95f94.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x44a8ef361725f637796a4ab6a4d5274c4c13e5f1.sol,138.0,/bdata2/sc/dataset/mainnet_bytecode/0x44a8ef361725f637796a4ab6a4d5274c4c13e5f1.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x6ef02644549af0e3761ae1a88fe02fe1d7016aea.sol,541.0,/bdata2/sc/dataset/mainnet_bytecode/0x6ef02644549af0e3761ae1a88fe02fe1d7016aea.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
/bdata2/sc/dataset/mainnet/0x2cddb55c7f453394526c0712d559fe82cde9260b.sol,204.0,/bdata2/sc/dataset/mainnet_bytecode/0x2cddb55c7f453394526c0712d559fe82cde9260b.rt.hex,UnsecuredValueSend,v0.4.24,SWC-105
