address,location,vulnerability,information,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xf779e38a630067a3ba7bf848dd1cf435106e9177.sol,18,KA,selfdestruct(msg.sender);,0.4.26,SWC-106
/bdata2/sc/dataset/mainnet/0xdd1bd98403f24a6dff1c948cfdec509bfc244fc8.sol,425,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0xBD3476E32DE1077e049d0C4767c650230Be38bda.sol,357,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x09b510a0e0fa1886eed0e17ba9b42c001cfeb7f7.sol,625,KA,selfdestruct(owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0xcdef35425579fc566b6ee0499a79256ac88d25cf.sol,436,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xbac2dc4fe58f1f3382f036b1cb8d92591e0c135f.sol,244,KA,selfdestruct(owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0x987a4a425190f5edfee695db77a2c8212f6df16f.sol,347,KA,selfdestruct(address(_params[0]));,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x3e3ae6472f14066f3c7a393e9664ddc75d0133e6.sol,56,KA,selfdestruct(addr);,0.8.3,SWC-106
/bdata2/sc/dataset/mainnet/0x780b6e67925e35b98b6ff8a1b2653572af73b8f9.sol,351,KA,selfdestruct(_to);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xc40cc58ee1bc43f81097217ded152ba8ffbdf3ad.sol,431,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x06ccd63315e43f973b45885485eba1ab3681732a.sol,2024,KA,selfdestruct(address(0));,0.5.15,SWC-106
/bdata2/sc/dataset/mainnet/0x993bfef7c9989db29fb2d2bd656d75e03e44b6cc.sol,435,KA,selfdestruct(owner);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0xebf3e61a6588a16101e5f8e37b9cf3e0666745ab.sol,41,KA,selfdestruct(_owner);,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0xbc307b1dd32f61637e8a47106e1ddd1300f28405.sol,93,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xbc307b1dd32f61637e8a47106e1ddd1300f28405.sol,116,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xbc307b1dd32f61637e8a47106e1ddd1300f28405.sol,134,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x1c0BD1E4da2c3108f6caA64609E89a37531B0f86.sol,469,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x5fbc020c3ee08c1a6909b2927e7dcab3afce8dea.sol,104,KA,selfdestruct(ownerAddress);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x8f7d3f14610bcd08f0ae48e999473206e3df0d67.sol,507,KA,selfdestruct(owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0xF0B0ccED14b2d1D47C351F5Bc0B33AA79470997e.sol,363,KA,selfdestruct(_to);,0.8.0,SWC-106
/bdata2/sc/dataset/mainnet/0x82515f49309101999dbb7113971e2188e1d7a4ee.sol,231,KA,selfdestruct(address(598645819935372154610407391071429764050409813953));,0.6.6,SWC-106
/bdata2/sc/dataset/mainnet/0x64d63840cfbcb5a7320c4e104b116f6aa31ce08b.sol,463,KA,selfdestruct(wallet);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x32965050e700b83e94195d250b784e54111aeacb.sol,69,KA,suicide(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0xa935a7d31c680344426bd5d3dc94fb65d1da3c31.sol,744,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x6002cBcFC995182605A91C8a8B66AD0b10278295.sol,916,KA,selfdestruct(linkdropMaster);,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x6430b4e1c3ff786812240cad0de2e2e699836696.sol,384,KA,selfdestruct(address(msg.sender));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0x3AA5FA4FBF18d19548680a5f2BbA061b18Fed26b.sol,313,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x281fb767f700c1035204295d37aa83d7864253ac.sol,91,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x266fe968ce45fa3373726329ce6104b9ca4a9c66.sol,381,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x974973D316Be10725444EF4F6E3bf1eb5E9F6678.sol,127,KA,selfdestruct(feeAddress);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x722b035cdaf0daf521ead7bc3496029a280e6249.sol,203,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0xc609b80c81d690b2ec39f70a5638fff8902a1d89.sol,819,KA,selfdestruct(withdraw_to);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xfb75927f5b5002308178b0ef2d93e6dc2a05e0ad.sol,409,KA,selfdestruct(owner());,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xe75df3c68906f6adbe17e87d4e22509fde24c339.sol,12,KA,selfdestruct(address(this));,0.4.26,SWC-106
/bdata2/sc/dataset/mainnet/0x068057ed7e9e0d074ef6f39a68278a8e4a9f8e8b.sol,10,KA,selfdestruct(address(this));,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0x2BdcD9AE2bE26d3324eF75BcF64B3cc246302754.sol,468,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0xd07224EDb47a75639417509623943431C95A18E2.sol,1807,KA,selfdestruct(sender);,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x02c4e38db3d48ec40ed4db512fb7bc8fe70c9833.sol,108,KA,selfdestruct(address(0));,0.5.15,SWC-106
/bdata2/sc/dataset/mainnet/0xb06451f5280ffef60df9d0c867a6663285d68b22.sol,889,KA,selfdestruct(_address);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xbae339b730cb3a58eff2f2f2fa4af579332c3e1c.sol,44,KA,selfdestruct(rouletteOwner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xd680507c45D260119907A318d9FebbD324e25228.sol,186,KA,selfdestruct(owner);,0.6.2,SWC-106
/bdata2/sc/dataset/mainnet/0xFb4d20ED9f88798be8348915AA93B0Ef481CE69D.sol,83,KA,selfdestruct(owner);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0xbbe0d7f2af01ae678f8a873cb2d2eb73871c9b5a.sol,463,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x01D2A52708d0D8FC4D639F09a13AE87a2aeC4390.sol,87,KA,selfdestruct(_to);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xfab74b212c52e35722ceb0338db244390edd2887.sol,104,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x3b8538b070a0890ef7e13ff60c9d19f893a93b8a.sol,353,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xfD8f94db9915C3f3b6e6A3F244A06CCc586B07d8.sol,70,KA,selfdestruct(address(_sendRestTo));,0.8.1,SWC-106
/bdata2/sc/dataset/mainnet/0xf98EFE87dCaB656D198B52Ae1e412c39132838dD.sol,121,KA,selfdestruct(msg.sender);,0.5.17,SWC-106
/bdata2/sc/dataset/mainnet/0xc52e94f3aa18338075f758d37f5809809d9ec172.sol,917,KA,selfdestruct(address(msg.sender));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0xedae73d8ae8b81a19439acc0591ca8b1e0072312.sol,452,KA,selfdestruct(owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0xd39ed6143d5a69a25d7fcb06b1bb554f2debaaae.sol,1129,KA,suicide(msg.sender);,v0.4.13,SWC-106
/bdata2/sc/dataset/mainnet/0xa04dd7bbda2df9307654d3f91a252f911790773e.sol,463,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xf99e42f727b256d01c87a9143412546a9296eee0.sol,273,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0xE487FcbE4FDCaD0Fa36Ff1B4ad8b8be5D1d31d87.sol,13,KA,selfdestruct(address(0));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0xCCD9aA7aca26D06dAa6273D821F89Ad9dEa16feA.sol,753,KA,selfdestruct(address(owner()));,0.8.10,SWC-106
/bdata2/sc/dataset/mainnet/0x7ada5af66c9b4b55a06a4b59a0dc41fcdca9353a.sol,355,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x2f976a5382c0c6214b3d8fe6bdc5379edd35d9d4.sol,9,KA,selfdestruct(address(this));,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x7151ad609184a80001811a98ab61dd071d1bd7fc.sol,564,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x23abf3e448386251926d31c534aaac63711a39db.sol,339,KA,selfdestruct(beneficiary);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x850c430378909ba9ff2494d0a4df17928e99f8f4.sol,110,KA,selfdestruct(ownerAddress);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0xe06fc1cbd78eb0799d5b0ca62d51b065886e08fc.sol,463,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xb1a787a25f614f0c643a27877a0e8f7c363c255a.sol,564,KA,selfdestruct(address(0));,0.5.15,SWC-106
/bdata2/sc/dataset/mainnet/0xB1a379f31374e80EEbF701d6a96dF5B716E2C246.sol,329,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x31818678bCa9c98c3FfB7c8D32524923B95f7c2c.sol,701,KA,selfdestruct(address(owner()));,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0xfc8a3dfdde7c6d0408c6e4e0af1193a681a9c5fb.sol,260,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x0769ab44969d29bbc79ae0f57af5477496419ceb.sol,1330,KA,selfdestruct(msg.sender);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x0769ab44969d29bbc79ae0f57af5477496419ceb.sol,1336,KA,selfdestruct(msg.sender);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x8be9b5456079737f3aa97fbe7b0d77a5ee74822f.sol,33,KA,selfdestruct(avatar);,0.7.0,SWC-106
/bdata2/sc/dataset/mainnet/0x31072fA5554814990f44c98BCe088ab934110Eb9.sol,1006,KA,selfdestruct(creator);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x7b8aa1c792784d51abf11530102b0c8a3b661aab.sol,97,KA,suicide(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x4eb6e5c7fbf7b6850912f893b85bb87109e86a1f.sol,726,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x7d237902cc9aea19b1fa33f76f3c7fc5a12cd0af.sol,991,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xeed4d7316a04ee59de3d301a384262ffbdbd589a.sol,414,KA,selfdestruct(address(msg.sender));,0.8.0,SWC-106
/bdata2/sc/dataset/mainnet/0xd1ceeeefa68a6af0a5f6046132d986066c7f9426.sol,172,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x9ceb936c8146a58d2c18a62f363824547604ce5a.sol,91,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xa9958ed59bafcfe2e156748222ca325b75388881.sol,165,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x220b544e43900ce1be26a09d0ea97a47fb7df380.sol,409,KA,selfdestruct(owner());,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x6a6a507549a51e4b5124f3e78e2adc5fb777db62.sol,90,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x22a0a8ebe16cdec6edcc7e55f1787e7aee99fb85.sol,243,KA,selfdestruct(admin);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0xa329263fFac25F86E03481Ec39307bbf5DbeDD83.sol,380,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xaf531dc0b3b1151af48f3d638eeb6fe6acdfd59f.sol,44,KA,selfdestruct(rouletteOwner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x58bf4d7869517fb67fdc4fac0897e7829d19f47e.sol,64,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0xc876b7545c2b6bfac4cd82db1ebd33f70d738277.sol,186,KA,selfdestruct(owner);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0xd1ae80dd185ea4600206113e4c18ce86e6da7419.sol,437,KA,selfdestruct(address(dev));,0.8.6,SWC-106
/bdata2/sc/dataset/mainnet/0xf37aa5f945688488056f32112267570517bbc303.sol,428,KA,selfdestruct(msg.sender);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xa975bbf3ce255ad7081c2f8a6c9b97c49475e334.sol,340,KA,selfdestruct(beneficiary);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0xb23fecec4202b868c228ac0a59cc12a9f93bd605.sol,284,KA,selfdestruct(owner);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0xb23fecec4202b868c228ac0a59cc12a9f93bd605.sol,334,KA,selfdestruct(owner);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0xb23fecec4202b868c228ac0a59cc12a9f93bd605.sol,514,KA,selfdestruct(owner);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0x08758503e70b08d3da300ac0a1105fb01489728c.sol,304,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x13586160e4F890D0631c3C08D989f5b7AFe202b0.sol,523,KA,selfdestruct(beneficiary);,0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0xe2d87b601e2e295fc23b7575cd5d58df2fe37d41.sol,437,KA,selfdestruct(address(dev));,0.8.6,SWC-106
/bdata2/sc/dataset/mainnet/0x0a24864596C54D79C825e64b281645249C14590C.sol,523,KA,selfdestruct(beneficiary);,0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x71d44c05b94438fe09a4a7f4db75fb421dec1067.sol,355,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x69c68eaf0a942097e3cf59999b9121e7f99cad44.sol,841,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xd6ad91e5626e76b4d4f8a3b2019294b29df58167.sol,287,KA,selfdestruct(owner);,v0.4.23,SWC-106
/bdata2/sc/dataset/mainnet/0xa7f469590eefa4d30b4cc71f9016bee84f86057f.sol,228,KA,selfdestruct(address(owner));,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x5c8546a7b86ba30202c09a84f5a72644a2a4f7ba.sol,53,KA,selfdestruct(msg.sender);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x0bB3B818A83cFd8c1c86082a4ce191188EBD8f12.sol,889,KA,suicide(network);,v0.4.13,SWC-106
/bdata2/sc/dataset/mainnet/0x2566dc9a064f0877016534c1b862646bc3c9b46a.sol,397,KA,selfdestruct(address(this));,v0.5.2,SWC-106
/bdata2/sc/dataset/mainnet/0x8cb08d6379e79aa4b84a809bcf55ba5a00407e93.sol,73,KA,selfdestruct(owner);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x8cb08d6379e79aa4b84a809bcf55ba5a00407e93.sol,76,KA,selfdestruct(_recipient);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x5a95d990d7c3bd406781c3888c953c13971326ad.sol,128,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x5a95d990d7c3bd406781c3888c953c13971326ad.sol,132,KA,selfdestruct(_recipient);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x472e536c60DFfa345513E80A1e09A8F95CDF79f3.sol,453,KA,selfdestruct(owner);,0.5.17,SWC-106
/bdata2/sc/dataset/mainnet/0x9a1f53a3d0ea54a60918a9c79c8d8b5d955d65ed.sol,33,KA,suicide(msg.sender);,v0.4.14,SWC-106
/bdata2/sc/dataset/mainnet/0x1d9489f8c87ec8f3a20e7aca4bb2f489a3b25282.sol,281,KA,selfdestruct(msg.sender);,0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xd69a8934a8a6231b7233a1fbca6e90d70d7bce91.sol,361,KA,selfdestruct(address(owner));,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x34afa7ff9a8eb4d8e61145ca81e2d0dab7b03662.sol,9,KA,selfdestruct(address(this));,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x0304ca88ec05853c4fd1adf44c6f354fad927a83.sol,424,KA,selfdestruct(controller);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x024cb480c6bf81eea0067c2682a706e5da5c6024.sol,39,KA,suicide(msg.sender);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x7909d3c14e5fb93a508582d04d11093585ebc084.sol,204,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x30410fab6d367e11839c00ad93eb357e3066ada8.sol,328,KA,selfdestruct(address(state.owner));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0x3750213586fb53d5ebbe67f05e0d8b4d700a26bc.sol,91,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0xB71Cd8f21D5C21edcd113CA2807189ddcAf9DD44.sol,129,KA,selfdestruct(feeAddress);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0xca3d09be2b8daa0579d8872c647d8cf693da7fda.sol,344,KA,selfdestruct(_to);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xf0eeb04b00a9c5bc026d22433c1d94315b7219db.sol,21,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x2a37f3c4ce5ee6b1dbcdb593b21eee1c418ad403.sol,424,KA,selfdestruct(controller);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x133688c77a47163377f77c183102f6fe316a00e1.sol,309,KA,selfdestruct(msg.sender);,0.5.9,SWC-106
/bdata2/sc/dataset/mainnet/0x158a96da5dcd1ade84ac11ac952683c0ee3516ab.sol,436,KA,selfdestruct(trivial);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0xd48E165b0027E8055B3B7016A35078b23527a95d.sol,327,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x4Ba70c8c32Cfac4967B7a6561758d2F4a6Ac3D3F.sol,20,KA,selfdestruct(msg.sender);,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xb24e9e3dc822daa8ace9af9c9b2ff8ab8348bc93.sol,337,KA,suicide(_to);,v0.4.13,SWC-106
/bdata2/sc/dataset/mainnet/0x15E22A8160F0bDb619C6846C982F8D208A5670D2.sol,362,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x5B647BE2C566C5b1B045070CE07fF96e67a9e5cc.sol,1959,KA,selfdestruct(to);,0.5.12,SWC-106
/bdata2/sc/dataset/mainnet/0x197803b104641fbf6e206a425d9dc35dadc4f62f.sol,44,KA,selfdestruct(rouletteOwner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x23279920c2e84c337058c3aebc49e907481cc61f.sol,257,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x23279920c2e84c337058c3aebc49e907481cc61f.sol,417,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x4817c1756deedc8a6bf1c5cde402c6d0eb69d26b.sol,246,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x347e451298778e02d2b0f0985c07aff677ff7b05.sol,91,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0x37dED4C7d503db85F2E1Bc62FA3e2bff4caB284A.sol,1648,KA,selfdestruct(address(owner()));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0x4c36158d4f46469b0a2fd852340e3115443e7e09.sol,56,KA,selfdestruct(addr);,0.8.3,SWC-106
/bdata2/sc/dataset/mainnet/0x105d97ef2e723f1cfb24519bc6ff15a6d091a3f1.sol,481,KA,selfdestruct(msg.sender);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0x841e177e2523cb1385723d99cc1920fb28b12eb5.sol,153,KA,selfdestruct(address(_params[0]));,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x80283ce9f88585ed571d72aa105b8aa56da96821.sol,841,KA,selfdestruct(owner);,v0.4.24,SWC-106
/bdata2/sc/dataset/mainnet/0xae3a92186a5d23e1c74c1c149786c58cf11ca564.sol,258,KA,selfdestruct(owner);,v0.4.20,SWC-106
/bdata2/sc/dataset/mainnet/0x4d49fb2cc0df856b936cca1816a9e6dd0adfa232.sol,434,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x27d77c80A88665342C98Ea31B687A5fc8ca9a445.sol,469,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x968d4f63631c73df0461513924298b102b4709e8.sol,685,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x939c0304e9033761e4b510a93386ba3bebc983ba.sol,39,KA,suicide(msg.sender);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0x26fe405b92f3d2e4f07a8fa87f74474bb097504b.sol,362,KA,selfdestruct(address(owner));,0.6.12,SWC-106
/bdata2/sc/dataset/mainnet/0x000000000dc4b3941fd69074b4140fec156477d6.sol,255,KA,selfdestruct(address(OWNER_ADDRESS));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0xaaF8F4ABC7AC6519c9fb06DA0c08c4aa62F36f4D.sol,617,KA,selfdestruct(address(_owner_));,0.8.7,SWC-106
/bdata2/sc/dataset/mainnet/0x2d3b62a8b756103e417d161c20e97e76ed5ef0c2.sol,193,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x5a2e638de65323c55f1245f920b84db4603002ee.sol,991,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x0821f459bfbe966bb93ad220ece6e1bdfcadeab3.sol,187,KA,selfdestruct(owner);,v0.4.16,SWC-106
/bdata2/sc/dataset/mainnet/0x0aaf8865a6cbf417e7ad51fe71fe60f1a0c192f8.sol,2315,KA,suicide(owner);,v0.4.15,SWC-106
/bdata2/sc/dataset/mainnet/0x24b68cf0c67a54d6f67c469d2b9455f6953c3199.sol,104,KA,selfdestruct(owner);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x64a23f4e8b9262e3f2f012edd21c1b44a8d3d5be.sol,102,KA,selfdestruct(ownerPayable);,0.7.5,SWC-106
/bdata2/sc/dataset/mainnet/0xff7a1d565ff66406639bd45482e0a7d0a82845df.sol,366,KA,suicide(_to);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0xcf174affbb7be200afa37dfc4cd067ae3cb91054.sol,353,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x92610183c05372672bc86c3d9a7c94e2a6d00453.sol,527,KA,selfdestruct(msg.sender);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x57db9d1890eb580a5ba18926a7c76f7abaa1831d.sol,103,KA,selfdestruct(ownerAddress);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x29eC21157f19F7822432e87ef504D366c24E1D8B.sol,492,KA,selfdestruct(FundAddress);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x5f78a0bb08c7679729ba1816ba1a050e3907b348.sol,503,KA,selfdestruct(msg.sender);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0x74b2c233a2b148f21d370bc05598f57debfc3bc6.sol,847,KA,selfdestruct(address(msg.sender));,0.8.8,SWC-106
/bdata2/sc/dataset/mainnet/0xd4ace0ab7cc226955767a7a9f5c133642a247aa8.sol,201,KA,selfdestruct(FAVOREE);,v0.4.25,SWC-106
/bdata2/sc/dataset/mainnet/0x5936d34a49aaa7bbaeffba2cf7f7c191bd96477d.sol,2315,KA,suicide(owner);,v0.4.13,SWC-106
/bdata2/sc/dataset/mainnet/0x5bd5b4e1a2c9b12812795e7217201b78c8c10b78.sol,103,KA,selfdestruct(owner);,v0.5.2,SWC-106
/bdata2/sc/dataset/mainnet/0x97ea173b19aa2d1bb34cdc12be39388e6f65bdc7.sol,353,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0xB1977127Ad3B1bEB4343aF09B1dd9C6d8EE100ea.sol,913,KA,selfdestruct(sender);,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x9048A059c4beF8775ecF6E24197Fd987B387edc1.sol,444,KA,selfdestruct(addr);,v0.4.18,SWC-106
/bdata2/sc/dataset/mainnet/0xbd0df049391e2419c8146f222907967b46e8b034.sol,413,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0xd3D70313d1E2ab6ae47674C88390Fd9865806201.sol,380,KA,selfdestruct(address(msg.sender));,0.7.6,SWC-106
/bdata2/sc/dataset/mainnet/0x40fe225c13e8af516a09afa6f3755722188ddab7.sol,301,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x7199C3fBc0832e8798d2514eEAa88f0CE597698D.sol,170,KA,selfdestruct(_to);,v0.4.11,SWC-106
/bdata2/sc/dataset/mainnet/0x85cef9f957c644e91c081eef2e5da318458778b1.sol,387,KA,selfdestruct(owner);,v0.4.21,SWC-106
/bdata2/sc/dataset/mainnet/0x7682fbf6e6bdc8d53a76604b169765037ed6d757.sol,48,KA,selfdestruct(targetUser);,v0.4.14,SWC-106
/bdata2/sc/dataset/mainnet/0x7682fbf6e6bdc8d53a76604b169765037ed6d757.sol,108,KA,selfdestruct(targetUser);,v0.4.14,SWC-106
/bdata2/sc/dataset/mainnet/0x7602ecd2f8ec584c23fc882f1ab572df828445a9.sol,169,KA,selfdestruct(_owner_of_contract_resolver);,v0.4.19,SWC-106
/bdata2/sc/dataset/mainnet/0xE4dd587070929B192e14C73B820038F7e296c35C.sol,433,KA,selfdestruct(address(dev));,0.8.6,SWC-106
/bdata2/sc/dataset/mainnet/0x58f08db7ce5b8dccbc675d75f86b997fae88a296.sol,476,KA,selfdestruct(owner);,v0.4.21,SWC-106
