address,location,filepath,vulnerability,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.sol,,/bdata2/sc/dataset/mainnet_bytecode/0xf01DfAC37DD149Cb686E05d06cd21930B011F10F.rt.hex,OverflowLoopIterator,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.sol,309.0,/bdata2/sc/dataset/mainnet_bytecode/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.sol,310.0,/bdata2/sc/dataset/mainnet_bytecode/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.sol,312.0,/bdata2/sc/dataset/mainnet_bytecode/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.sol,329.0,/bdata2/sc/dataset/mainnet_bytecode/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.sol,330.0,/bdata2/sc/dataset/mainnet_bytecode/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.sol,332.0,/bdata2/sc/dataset/mainnet_bytecode/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.sol,289.0,/bdata2/sc/dataset/mainnet_bytecode/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.sol,290.0,/bdata2/sc/dataset/mainnet_bytecode/0xB42970B84C25aa3b1FD145fC41d2F301EC4BB9ad.rt.hex,OverflowLoopIterator,0.8.4,SWC-101
