address,location,filepath,vulnerability,category,information,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0xf842E05EE34EC6395E01FAE815A13d4bef4Ee244.sol,233,/bdata2/sc/dataset/mainnet/0xf842E05EE34EC6395E01FAE815A13d4bef4Ee244.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,78,/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,86,/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,95,/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,104,/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,113,/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,122,/bdata2/sc/dataset/mainnet/0x0000f5d56e61f679c698c4ce3652bd12cb940000.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xbCbB435cf6f664CAA5222c3Ee01d1A377F12C428.sol,582,/bdata2/sc/dataset/mainnet/0xbCbB435cf6f664CAA5222c3Ee01d1A377F12C428.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xbCbB435cf6f664CAA5222c3Ee01d1A377F12C428.sol,583,/bdata2/sc/dataset/mainnet/0xbCbB435cf6f664CAA5222c3Ee01d1A377F12C428.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xDA4D7fED229c3cE25F55647981c06A26edfD2AD0.sol,744,/bdata2/sc/dataset/mainnet/0xDA4D7fED229c3cE25F55647981c06A26edfD2AD0.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0xa2Cb32faA843BdEebc89C26868ee45085C854fA1.sol,692,/bdata2/sc/dataset/mainnet/0xa2Cb32faA843BdEebc89C26868ee45085C854fA1.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.14,SWC-101
/bdata2/sc/dataset/mainnet/0x425F1D7697b62A77fc3Db88A76a32edF745E18ba.sol,732,/bdata2/sc/dataset/mainnet/0x425F1D7697b62A77fc3Db88A76a32edF745E18ba.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.13,SWC-101
/bdata2/sc/dataset/mainnet/0x425F1D7697b62A77fc3Db88A76a32edF745E18ba.sol,735,/bdata2/sc/dataset/mainnet/0x425F1D7697b62A77fc3Db88A76a32edF745E18ba.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.13,SWC-101
/bdata2/sc/dataset/mainnet/0xe426619cBbdFF6EDb381b800683085c14A915dA9.sol,1049,/bdata2/sc/dataset/mainnet/0xe426619cBbdFF6EDb381b800683085c14A915dA9.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.10,SWC-101
/bdata2/sc/dataset/mainnet/0xe426619cBbdFF6EDb381b800683085c14A915dA9.sol,1100,/bdata2/sc/dataset/mainnet/0xe426619cBbdFF6EDb381b800683085c14A915dA9.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.10,SWC-101
/bdata2/sc/dataset/mainnet/0xe4EA8C323A091EA26cDC54FedE96Ea8D518D9AeA.sol,1663,/bdata2/sc/dataset/mainnet/0xe4EA8C323A091EA26cDC54FedE96Ea8D518D9AeA.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.16,SWC-101
/bdata2/sc/dataset/mainnet/0xEA2C6B373Ea3e596995d2523a74592E22EE49BFF.sol,1093,/bdata2/sc/dataset/mainnet/0xEA2C6B373Ea3e596995d2523a74592E22EE49BFF.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x5085a6d83bB6c8E45D366Aa3794Cc3c7c4AE1340.sol,2370,/bdata2/sc/dataset/mainnet/0x5085a6d83bB6c8E45D366Aa3794Cc3c7c4AE1340.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0x5085a6d83bB6c8E45D366Aa3794Cc3c7c4AE1340.sol,2377,/bdata2/sc/dataset/mainnet/0x5085a6d83bB6c8E45D366Aa3794Cc3c7c4AE1340.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0xbC9dA8eddE80ffb1294852d23EE1b385Ea2d4929.sol,924,/bdata2/sc/dataset/mainnet/0xbC9dA8eddE80ffb1294852d23EE1b385Ea2d4929.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xac4c093c777581dc9c4dc935394ff11e6c58cd45.sol,1047,/bdata2/sc/dataset/mainnet/0xac4c093c777581dc9c4dc935394ff11e6c58cd45.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.10,SWC-101
/bdata2/sc/dataset/mainnet/0xac4c093c777581dc9c4dc935394ff11e6c58cd45.sol,1065,/bdata2/sc/dataset/mainnet/0xac4c093c777581dc9c4dc935394ff11e6c58cd45.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.10,SWC-101
/bdata2/sc/dataset/mainnet/0x083773a02311894a7e5710d62662bfbd268e10ec.sol,266,/bdata2/sc/dataset/mainnet/0x083773a02311894a7e5710d62662bfbd268e10ec.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x43435A927b8a3E02C77a0A371Cfb36E3dB88142C.sol,92,/bdata2/sc/dataset/mainnet/0x43435A927b8a3E02C77a0A371Cfb36E3dB88142C.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x43435A927b8a3E02C77a0A371Cfb36E3dB88142C.sol,97,/bdata2/sc/dataset/mainnet/0x43435A927b8a3E02C77a0A371Cfb36E3dB88142C.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x9255831c8dffd85fa2686966933133e4911e703e.sol,247,/bdata2/sc/dataset/mainnet/0x9255831c8dffd85fa2686966933133e4911e703e.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.5.17,SWC-101
/bdata2/sc/dataset/mainnet/0x9f2adedc1fc5a707480e2e1397694fa930a6bede.sol,939,/bdata2/sc/dataset/mainnet/0x9f2adedc1fc5a707480e2e1397694fa930a6bede.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x2E6FbdE85d06F2735970F506af2a718E1cf73097.sol,196,/bdata2/sc/dataset/mainnet/0x2E6FbdE85d06F2735970F506af2a718E1cf73097.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xb5ee1690b7dcc7859771148d0889be838fe108e0.sol,560,/bdata2/sc/dataset/mainnet/0xb5ee1690b7dcc7859771148d0889be838fe108e0.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x05e46FFD98F94F62cC2817d54D5F0B1FD065B76d.sol,232,/bdata2/sc/dataset/mainnet/0x05e46FFD98F94F62cC2817d54D5F0B1FD065B76d.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x8ddc12f593F1c92122D5dda9244b5e749cBFB2e4.sol,1000,/bdata2/sc/dataset/mainnet/0x8ddc12f593F1c92122D5dda9244b5e749cBFB2e4.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xD656aA19BfaA1A97Ba614AE8BCBa5E3D3FAc1064.sol,1206,/bdata2/sc/dataset/mainnet/0xD656aA19BfaA1A97Ba614AE8BCBa5E3D3FAc1064.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.2,SWC-101
/bdata2/sc/dataset/mainnet/0xD656aA19BfaA1A97Ba614AE8BCBa5E3D3FAc1064.sol,1207,/bdata2/sc/dataset/mainnet/0xD656aA19BfaA1A97Ba614AE8BCBa5E3D3FAc1064.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.2,SWC-101
/bdata2/sc/dataset/mainnet/0xc0482b9d1ff34f7cd98e3a0a4584298492acf550.sol,266,/bdata2/sc/dataset/mainnet/0xc0482b9d1ff34f7cd98e3a0a4584298492acf550.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x956658e338D64eB704de8cCC845Ce485A229273F.sol,743,/bdata2/sc/dataset/mainnet/0x956658e338D64eB704de8cCC845Ce485A229273F.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0xB32f46EDecaf08fFD6A08FE0042f85a0F27889d3.sol,126,/bdata2/sc/dataset/mainnet/0xB32f46EDecaf08fFD6A08FE0042f85a0F27889d3.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xB32f46EDecaf08fFD6A08FE0042f85a0F27889d3.sol,134,/bdata2/sc/dataset/mainnet/0xB32f46EDecaf08fFD6A08FE0042f85a0F27889d3.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x33c8D6f8271675edA1a0e72558d4904C96c7A888.sol,640,/bdata2/sc/dataset/mainnet/0x33c8D6f8271675edA1a0e72558d4904C96c7A888.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.1,SWC-101
/bdata2/sc/dataset/mainnet/0x33c8D6f8271675edA1a0e72558d4904C96c7A888.sol,642,/bdata2/sc/dataset/mainnet/0x33c8D6f8271675edA1a0e72558d4904C96c7A888.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.1,SWC-101
/bdata2/sc/dataset/mainnet/0x7d833FEF5BB92ddb578DA85fc0c35cD5Cc00Fb3e.sol,2500,/bdata2/sc/dataset/mainnet/0x7d833FEF5BB92ddb578DA85fc0c35cD5Cc00Fb3e.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.1,SWC-101
/bdata2/sc/dataset/mainnet/0x9CCD50A36A3862db8968516a4eDeB4D8baa48c5e.sol,430,/bdata2/sc/dataset/mainnet/0x9CCD50A36A3862db8968516a4eDeB4D8baa48c5e.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.9,SWC-101
/bdata2/sc/dataset/mainnet/0x9CCD50A36A3862db8968516a4eDeB4D8baa48c5e.sol,466,/bdata2/sc/dataset/mainnet/0x9CCD50A36A3862db8968516a4eDeB4D8baa48c5e.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.9,SWC-101
/bdata2/sc/dataset/mainnet/0x40ba0b13853cd21e35d2492449dede0f157122de.sol,1416,/bdata2/sc/dataset/mainnet/0x40ba0b13853cd21e35d2492449dede0f157122de.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x40ba0b13853cd21e35d2492449dede0f157122de.sol,1418,/bdata2/sc/dataset/mainnet/0x40ba0b13853cd21e35d2492449dede0f157122de.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x03bC910c74a25DA36a801C14545CF540bebBA38A.sol,787,/bdata2/sc/dataset/mainnet/0x03bC910c74a25DA36a801C14545CF540bebBA38A.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.9,SWC-101
/bdata2/sc/dataset/mainnet/0xa9f18916d448fa4b0e75572d3919080eb3c69c5a.sol,262,/bdata2/sc/dataset/mainnet/0xa9f18916d448fa4b0e75572d3919080eb3c69c5a.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xa4be652e8a5bf0b5f4870d110c7177a2393544c8.sol,262,/bdata2/sc/dataset/mainnet/0xa4be652e8a5bf0b5f4870d110c7177a2393544c8.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x5b627d6cae2991504d6af5b9eda34e8fbafbd727.sol,262,/bdata2/sc/dataset/mainnet/0x5b627d6cae2991504d6af5b9eda34e8fbafbd727.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x900ec205c8ebda41ace176dfb0876d80502344a6.sol,262,/bdata2/sc/dataset/mainnet/0x900ec205c8ebda41ace176dfb0876d80502344a6.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x2b95bf93B5873c8cB9aE3374e3054736A5b79676.sol,271,/bdata2/sc/dataset/mainnet/0x2b95bf93B5873c8cB9aE3374e3054736A5b79676.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.10,SWC-101
/bdata2/sc/dataset/mainnet/0xf266195E1B30b8F536834303C555BD6Aaf063f04.sol,600,/bdata2/sc/dataset/mainnet/0xf266195E1B30b8F536834303C555BD6Aaf063f04.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.16,SWC-101
/bdata2/sc/dataset/mainnet/0x85b3D1e5cC4A3681291c5D225717Dde2505f1A06.sol,3041,/bdata2/sc/dataset/mainnet/0x85b3D1e5cC4A3681291c5D225717Dde2505f1A06.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.9,SWC-101
/bdata2/sc/dataset/mainnet/0x0e7E2C20263A21f508b297CC0422B11b54D5D8D6.sol,1103,/bdata2/sc/dataset/mainnet/0x0e7E2C20263A21f508b297CC0422B11b54D5D8D6.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0x0e7E2C20263A21f508b297CC0422B11b54D5D8D6.sol,1123,/bdata2/sc/dataset/mainnet/0x0e7E2C20263A21f508b297CC0422B11b54D5D8D6.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0x6f51dA68446E568fe24bE166917a99d4dA7ee1D0.sol,125,/bdata2/sc/dataset/mainnet/0x6f51dA68446E568fe24bE166917a99d4dA7ee1D0.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.3,SWC-101
/bdata2/sc/dataset/mainnet/0x5f58fd315013501887cc714f044e7a4f61435e4a.sol,262,/bdata2/sc/dataset/mainnet/0x5f58fd315013501887cc714f044e7a4f61435e4a.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x2314ae04f716965798c823a7d0011610020b3f72.sol,262,/bdata2/sc/dataset/mainnet/0x2314ae04f716965798c823a7d0011610020b3f72.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x2e67426c69e0e781a49f03d369fa7b2ed125fc59.sol,262,/bdata2/sc/dataset/mainnet/0x2e67426c69e0e781a49f03d369fa7b2ed125fc59.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x2f077bdec8eca6623bda4a2a453cc8e208bc83c9.sol,262,/bdata2/sc/dataset/mainnet/0x2f077bdec8eca6623bda4a2a453cc8e208bc83c9.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x4e568bf651c4a17434943304d2425d05dcbae4bc.sol,262,/bdata2/sc/dataset/mainnet/0x4e568bf651c4a17434943304d2425d05dcbae4bc.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x51d8a431f8b6c25f3b987e0bb8dd3cfb01366b79.sol,262,/bdata2/sc/dataset/mainnet/0x51d8a431f8b6c25f3b987e0bb8dd3cfb01366b79.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x40610c4c136bfa63b98ec58f2f392958fe8a8f5d.sol,262,/bdata2/sc/dataset/mainnet/0x40610c4c136bfa63b98ec58f2f392958fe8a8f5d.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x9F60A8804d0F0dc4B2e04FA26997C4e65eE26124.sol,1853,/bdata2/sc/dataset/mainnet/0x9F60A8804d0F0dc4B2e04FA26997C4e65eE26124.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.12,SWC-101
/bdata2/sc/dataset/mainnet/0x0b74978ff389f2c720fbf5827ab848b447cccc6b.sol,2488,/bdata2/sc/dataset/mainnet/0x0b74978ff389f2c720fbf5827ab848b447cccc6b.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.5.16,SWC-101
/bdata2/sc/dataset/mainnet/0xe4fa8634Da35473CB6B7c461eEd83d0ad25b9aE2.sol,587,/bdata2/sc/dataset/mainnet/0xe4fa8634Da35473CB6B7c461eEd83d0ad25b9aE2.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x6cfbc758c0c077323e1b6f8991280e2668864420.sol,291,/bdata2/sc/dataset/mainnet/0x6cfbc758c0c077323e1b6f8991280e2668864420.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x36b482d1Cc4f2586e51D8C9684B9E0024f945bD8.sol,1677,/bdata2/sc/dataset/mainnet/0x36b482d1Cc4f2586e51D8C9684B9E0024f945bD8.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.4,SWC-101
/bdata2/sc/dataset/mainnet/0x87F12125E628c6Ad487B2213DB1CA376B3D20538.sol,648,/bdata2/sc/dataset/mainnet/0x87F12125E628c6Ad487B2213DB1CA376B3D20538.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x7d35868763aAC6AF7FDc795E61A149F02b34d298.sol,1103,/bdata2/sc/dataset/mainnet/0x7d35868763aAC6AF7FDc795E61A149F02b34d298.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0x7d35868763aAC6AF7FDc795E61A149F02b34d298.sol,1123,/bdata2/sc/dataset/mainnet/0x7d35868763aAC6AF7FDc795E61A149F02b34d298.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0xf3312e3d9c55993cc0dc95eb87e0b3edca8a87f7.sol,262,/bdata2/sc/dataset/mainnet/0xf3312e3d9c55993cc0dc95eb87e0b3edca8a87f7.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x3F37f0F8012c132Bd9a757FF5f4023901Cf8f395.sol,276,/bdata2/sc/dataset/mainnet/0x3F37f0F8012c132Bd9a757FF5f4023901Cf8f395.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x4c66606ad84793A9f41bCbAFb56ff1B346Ee54C6.sol,7556,/bdata2/sc/dataset/mainnet/0x4c66606ad84793A9f41bCbAFb56ff1B346Ee54C6.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0xe76cc4925156cfa456e67deeb67853bf16472f83.sol,2316,/bdata2/sc/dataset/mainnet/0xe76cc4925156cfa456e67deeb67853bf16472f83.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0xe76cc4925156cfa456e67deeb67853bf16472f83.sol,2319,/bdata2/sc/dataset/mainnet/0xe76cc4925156cfa456e67deeb67853bf16472f83.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0x8bB53BcF6d0BD0B044f60a27e022A8aD55F66599.sol,3066,/bdata2/sc/dataset/mainnet/0x8bB53BcF6d0BD0B044f60a27e022A8aD55F66599.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.4.24,SWC-101
/bdata2/sc/dataset/mainnet/0x2646cbb689bce70dd7d8e041ea35b1879412059c.sol,262,/bdata2/sc/dataset/mainnet/0x2646cbb689bce70dd7d8e041ea35b1879412059c.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x8dF2844f3f2e3297d57E2A9EE38AB3f7AF652e03.sol,262,/bdata2/sc/dataset/mainnet/0x8dF2844f3f2e3297d57E2A9EE38AB3f7AF652e03.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x8dF2844f3f2e3297d57E2A9EE38AB3f7AF652e03.sol,263,/bdata2/sc/dataset/mainnet/0x8dF2844f3f2e3297d57E2A9EE38AB3f7AF652e03.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xff4c7b106b7da3f1f69a1d35bcb2840a66857d6e.sol,329,/bdata2/sc/dataset/mainnet/0xff4c7b106b7da3f1f69a1d35bcb2840a66857d6e.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.3,SWC-101
/bdata2/sc/dataset/mainnet/0xff4c7b106b7da3f1f69a1d35bcb2840a66857d6e.sol,331,/bdata2/sc/dataset/mainnet/0xff4c7b106b7da3f1f69a1d35bcb2840a66857d6e.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.3,SWC-101
/bdata2/sc/dataset/mainnet/0xF22482e6B98bdde2427B091c1c131996583FDb22.sol,640,/bdata2/sc/dataset/mainnet/0xF22482e6B98bdde2427B091c1c131996583FDb22.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.1,SWC-101
/bdata2/sc/dataset/mainnet/0xF22482e6B98bdde2427B091c1c131996583FDb22.sol,642,/bdata2/sc/dataset/mainnet/0xF22482e6B98bdde2427B091c1c131996583FDb22.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.1,SWC-101
/bdata2/sc/dataset/mainnet/0xA3Dc099D14722D0e25B3A904427377B4B2ab9fA4.sol,530,/bdata2/sc/dataset/mainnet/0xA3Dc099D14722D0e25B3A904427377B4B2ab9fA4.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.17,SWC-101
/bdata2/sc/dataset/mainnet/0x6b69F01420696bdb08C5d0263987077502C4dfA1.sol,1432,/bdata2/sc/dataset/mainnet/0x6b69F01420696bdb08C5d0263987077502C4dfA1.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.9,SWC-101
/bdata2/sc/dataset/mainnet/0xf1e6bebb1ab5621b24df695c16c1641515bb5926.sol,1129,/bdata2/sc/dataset/mainnet/0xf1e6bebb1ab5621b24df695c16c1641515bb5926.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.10,SWC-101
/bdata2/sc/dataset/mainnet/0xdc7f3bb3f032aea63b5e26c63bc9694bf16ab9ee.sol,262,/bdata2/sc/dataset/mainnet/0xdc7f3bb3f032aea63b5e26c63bc9694bf16ab9ee.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x316834fac49396d7951b4b0c14956591b51709f8.sol,262,/bdata2/sc/dataset/mainnet/0x316834fac49396d7951b4b0c14956591b51709f8.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xf313455fa32db78a02aebf824624cf914abe2533.sol,262,/bdata2/sc/dataset/mainnet/0xf313455fa32db78a02aebf824624cf914abe2533.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x2a3A0409C31DB62F229973a521771c1dE24d86ad.sol,3197,/bdata2/sc/dataset/mainnet/0x2a3A0409C31DB62F229973a521771c1dE24d86ad.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x2a3A0409C31DB62F229973a521771c1dE24d86ad.sol,3550,/bdata2/sc/dataset/mainnet/0x2a3A0409C31DB62F229973a521771c1dE24d86ad.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc88b8252f45159F90e7A6C833b63ff95d707893D.sol,408,/bdata2/sc/dataset/mainnet/0xc88b8252f45159F90e7A6C833b63ff95d707893D.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.7,SWC-101
/bdata2/sc/dataset/mainnet/0x95750d6F5fba4ed1cc4Dc42D2c01dFD3DB9a11eC.sol,409,/bdata2/sc/dataset/mainnet/0x95750d6F5fba4ed1cc4Dc42D2c01dFD3DB9a11eC.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.6,SWC-101
/bdata2/sc/dataset/mainnet/0xD322A49006FC828F9B5B37Ab215F99B4E5caB19C.sol,3080,/bdata2/sc/dataset/mainnet/0xD322A49006FC828F9B5B37Ab215F99B4E5caB19C.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.8.10,SWC-101
/bdata2/sc/dataset/mainnet/0x9D7a0B279512a4F55b3e8e3F1F72a284892C9530.sol,1894,/bdata2/sc/dataset/mainnet/0x9D7a0B279512a4F55b3e8e3F1F72a284892C9530.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.7.1,SWC-101
/bdata2/sc/dataset/mainnet/0x769330a8C4d560eB488aeE6cF3462F1cfe9Dc081.sol,253,/bdata2/sc/dataset/mainnet/0x769330a8C4d560eB488aeE6cF3462F1cfe9Dc081.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.5.17,SWC-101
/bdata2/sc/dataset/mainnet/0x8f146249d639202b82d6d7890799769a1c5d16d1.sol,277,/bdata2/sc/dataset/mainnet/0x8f146249d639202b82d6d7890799769a1c5d16d1.sol,basic-arithmetic-underflow,security,Possible arithmetic underflow,0.6.12,SWC-101
